country,year,gdpPercap,continent,lifeExp,pop
Albania,1983,4600,Europe,71.4,2900000
Albania,1984,4630,Europe,71.9,2970000
Albania,1985,4670,Europe,72.3,3040000
Albania,1986,4710,Europe,72.2,3120000
Albania,1987,4750,Europe,72.4,3200000
Albania,1988,4790,Europe,72.5,3260000
Albania,1989,4840,Europe,72.8,3290000
Albania,1990,3510,Europe,72.6,3280000
Albania,1991,3280,Europe,73.2,3250000
Albania,1992,3610,Europe,73.8,3200000
Albania,1993,3930,Europe,74.6,3150000
Albania,1994,4490,Europe,74.6,3110000
Albania,1995,4930,Europe,74.5,3100000
Albania,1996,4420,Europe,72.9,3100000
Albania,1997,4840,Europe,74.8,3110000
Albania,1998,5490,Europe,75.1,3120000
Albania,1999,5910,Europe,75.4,3130000
Albania,2000,6460,Europe,76,3130000
Albania,2001,6780,Europe,75.9,3130000
Albania,2002,7180,Europe,75.6,3120000
Albania,2003,7610,Europe,75.8,3100000
Albania,2004,8070,Europe,76.2,3090000
Albania,2005,8600,Europe,76.9,3060000
Albania,2006,9180,Europe,77.5,3030000
Albania,2007,9940,Europe,77.6,3.00E+06
Albania,2008,10300,Europe,78,2970000
Albania,2009,10800,Europe,78.1,2950000
Albania,2010,11100,Europe,78.1,2930000
Albania,2011,11300,Europe,78.2,2910000
Albania,2012,11400,Europe,78.3,2900000
Albania,2013,11600,Europe,78.2,2900000
Albania,2014,11900,Europe,78.1,2890000
Albania,2015,12300,Europe,78.2,2890000
Albania,2016,12800,Europe,78.3,2880000
Albania,2017,13400,Europe,78.4,2880000
Albania,2018,13700,Europe,78.5,2880000
Albania,2019,13300,Europe,77.9,2880000
Albania,2020,13900,Europe,78.7,2870000
Albania,2021,14500,Europe,78.8,2870000
Albania,2022,15100,Europe,79,2860000
Andorra,1799,1340,NA,NA,2650
Andorra,1800,1340,NA,NA,2650
Andorra,1801,1340,NA,NA,2650
Andorra,1802,1350,NA,NA,2650
Andorra,1803,1350,NA,NA,2650
Andorra,1804,1350,NA,NA,2650
Andorra,1805,1350,NA,NA,2650
Andorra,1806,1360,NA,NA,2650
Andorra,1807,1360,NA,NA,2650
Andorra,1808,1360,NA,NA,2650
Andorra,1809,1360,NA,NA,2650
Andorra,1810,1370,NA,NA,2650
Andorra,1811,1370,NA,NA,2650
Andorra,1812,1370,NA,NA,2650
Andorra,1813,1370,NA,NA,2650
Andorra,1814,1380,NA,NA,2650
Andorra,1815,1380,NA,NA,2650
Andorra,1816,1380,NA,NA,2650
Andorra,1817,1380,NA,NA,2650
Andorra,1818,1390,NA,NA,2660
Andorra,1819,1390,NA,NA,2670
Andorra,1820,1400,NA,NA,2680
Andorra,1821,1420,NA,NA,2690
Andorra,1822,1440,NA,NA,2710
Andorra,1823,1460,NA,NA,2730
Andorra,1824,1470,NA,NA,2750
Andorra,1825,1490,NA,NA,2770
Andorra,1826,1510,NA,NA,2790
Andorra,1827,1530,NA,NA,2810
Andorra,1828,1540,NA,NA,2830
Andorra,1829,1560,NA,NA,2850
Andorra,1830,1580,NA,NA,2870
Andorra,1831,1600,NA,NA,2890
Andorra,1832,1620,NA,NA,2910
Andorra,1833,1640,NA,NA,2930
Andorra,1834,1660,NA,NA,2950
Andorra,1835,1680,NA,NA,2970
Andorra,1836,1700,NA,NA,2990
Andorra,1837,1720,NA,NA,3010
Andorra,1838,1740,NA,NA,3030
Andorra,1839,1760,NA,NA,3060
Andorra,1840,1780,NA,NA,3080
Andorra,1841,1800,NA,NA,3100
Andorra,1842,1820,NA,NA,3120
Andorra,1843,1840,NA,NA,3140
Andorra,1844,1870,NA,NA,3170
Andorra,1845,1890,NA,NA,3190
Andorra,1846,1910,NA,NA,3210
Andorra,1847,1930,NA,NA,3230
Andorra,1848,1960,NA,NA,3260
Andorra,1849,1980,NA,NA,3280
Andorra,1850,2000,NA,NA,3300
Andorra,1851,2030,NA,NA,3320
Andorra,1852,2050,NA,NA,3350
Andorra,1853,2070,NA,NA,3370
Andorra,1854,2100,NA,NA,3390
Andorra,1855,2120,NA,NA,3420
Andorra,1856,2150,NA,NA,3440
Andorra,1857,2180,NA,NA,3460
Andorra,1858,2200,NA,NA,3490
Andorra,1859,2230,NA,NA,3510
Andorra,1860,2250,NA,NA,3540
Andorra,1861,2280,NA,NA,3560
Andorra,1862,2310,NA,NA,3590
Andorra,1863,2330,NA,NA,3610
Andorra,1864,2360,NA,NA,3640
Andorra,1865,2390,NA,NA,3660
Andorra,1866,2420,NA,NA,3690
Andorra,1867,2450,NA,NA,3710
Andorra,1868,2480,NA,NA,3740
Andorra,1869,2510,NA,NA,3760
Andorra,1870,2540,NA,NA,3790
Andorra,1871,2570,NA,NA,3820
Andorra,1872,2600,NA,NA,3840
Andorra,1873,2630,NA,NA,3870
Andorra,1874,2660,NA,NA,3900
Andorra,1875,2690,NA,NA,3920
Andorra,1876,2720,NA,NA,3950
Andorra,1877,2760,NA,NA,3980
Andorra,1878,2790,NA,NA,4010
Andorra,1879,2820,NA,NA,4030
Andorra,1880,2850,NA,NA,4060
Andorra,1881,2890,NA,NA,4090
Andorra,1882,2920,NA,NA,4120
Andorra,1883,2960,NA,NA,4150
Andorra,1884,2990,NA,NA,4170
Andorra,1885,3030,NA,NA,4200
Andorra,1886,3060,NA,NA,4230
Andorra,1887,3100,NA,NA,4260
Andorra,1888,3140,NA,NA,4290
Andorra,1889,3170,NA,NA,4320
Andorra,1890,3210,NA,NA,4350
Andorra,1891,3250,NA,NA,4380
Andorra,1892,3290,NA,NA,4410
Andorra,1893,3330,NA,NA,4440
Andorra,1894,3370,NA,NA,4470
Andorra,1895,3410,NA,NA,4500
Andorra,1896,3450,NA,NA,4540
Andorra,1897,3490,NA,NA,4570
Andorra,1898,3530,NA,NA,4600
Andorra,1899,3570,NA,NA,4630
Andorra,1900,3620,NA,NA,4660
Andorra,1901,3660,NA,NA,4690
Andorra,1902,3700,NA,NA,4730
Andorra,1903,3750,NA,NA,4760
Andorra,1904,3790,NA,NA,4790
Andorra,1905,3840,NA,NA,4830
Andorra,1906,3880,NA,NA,4860
Andorra,1907,3930,NA,NA,4890
Andorra,1908,3970,NA,NA,4940
Andorra,1909,4020,NA,NA,4990
Andorra,1910,4070,NA,NA,5060
Andorra,1911,4120,NA,NA,5150
Andorra,1912,4170,NA,NA,5240
Andorra,1913,4240,NA,NA,5330
Andorra,1914,4310,NA,NA,5430
Andorra,1915,4380,NA,NA,5530
Andorra,1916,4450,NA,NA,5630
Andorra,1917,4530,NA,NA,5740
Andorra,1918,4600,NA,NA,5800
Andorra,1919,4680,NA,NA,5820
Andorra,1920,4760,NA,NA,5800
Andorra,1921,4840,NA,NA,5740
Andorra,1922,4930,NA,NA,5630
Andorra,1923,5010,NA,NA,5530
Andorra,1924,5100,NA,NA,5430
Andorra,1925,5190,NA,NA,5330
Andorra,1926,5280,NA,NA,5240
Andorra,1927,5370,NA,NA,5140
Andorra,1928,5460,NA,NA,5080
Andorra,1929,5550,NA,NA,5040
Andorra,1930,5650,NA,NA,5040
Andorra,1931,5750,NA,NA,5060
Andorra,1932,5850,NA,NA,5120
Andorra,1933,5950,NA,NA,5170
Andorra,1934,6050,NA,NA,5230
Andorra,1935,6150,NA,NA,5280
Andorra,1936,6260,NA,NA,5340
Andorra,1937,6370,NA,NA,5390
Andorra,1938,6480,NA,NA,5450
Andorra,1939,6590,NA,NA,5510
Andorra,1940,6700,NA,NA,5570
Andorra,1941,6810,NA,NA,5630
Andorra,1942,6930,NA,NA,5690
Andorra,1943,7050,NA,NA,5750
Andorra,1944,7170,NA,NA,5810
Andorra,1945,7290,NA,NA,5870
Andorra,1946,7420,NA,NA,5930
Andorra,1947,7550,NA,NA,5990
Andorra,1948,7680,NA,NA,6080
Andorra,1949,7810,NA,74.6,6200
Andorra,1950,8440,NA,74.7,6690
Andorra,1951,9130,NA,74.8,7250
Andorra,1952,9870,NA,75,7860
Andorra,1953,10700,NA,75.1,8530
Andorra,1954,11500,NA,75.2,9230
Andorra,1955,12500,NA,75.3,9980
Andorra,1956,13500,NA,75.4,10800
Andorra,1957,14600,NA,75.5,11600
Andorra,1958,15800,NA,75.6,12500
Andorra,1959,17000,NA,75.7,13400
Andorra,1960,18400,NA,75.8,14400
Andorra,1961,19900,NA,75.9,15400
Andorra,1962,21500,NA,76,16400
Andorra,1963,23300,NA,76.2,17500
Andorra,1964,25200,NA,76.3,18500
Andorra,1965,27200,NA,76.4,19600
Andorra,1966,29400,NA,76.5,20800
Andorra,1967,31800,NA,76.7,21900
Andorra,1968,34400,NA,76.8,23100
Andorra,1969,37100,NA,77,24300
Andorra,1970,36900,NA,77.1,25600
Andorra,1971,38000,NA,77.2,26900
Andorra,1972,39000,NA,77.4,28200
Andorra,1973,39400,NA,77.5,29500
Andorra,1974,38100,NA,77.7,30700
Andorra,1975,38100,NA,77.8,31800
Andorra,1976,38000,NA,78,32800
Andorra,1977,37400,NA,78.1,33700
Andorra,1978,36300,NA,78.2,34800
Andorra,1979,35800,NA,78.3,36100
Andorra,1980,34400,NA,78.4,37500
Andorra,1981,33400,NA,78.5,39100
Andorra,1982,32600,NA,78.5,40900
Andorra,1983,31700,NA,78.6,42700
Andorra,1984,31100,NA,78.7,44600
Andorra,1985,30800,NA,78.8,46500
Andorra,1986,31200,NA,78.8,48500
Andorra,1987,31500,NA,78.9,50400
Andorra,1988,31800,NA,79,52500
Andorra,1989,31800,NA,79,54500
Andorra,1990,31300,NA,79.1,56700
Andorra,1991,30400,NA,79.2,58900
Andorra,1992,29100,NA,79.3,61000
Andorra,1993,29000,NA,79.5,62700
Andorra,1994,29200,NA,79.8,63900
Andorra,1995,30400,NA,80,64400
Andorra,1996,33200,NA,80.2,64300
Andorra,1997,34500,NA,80.4,64100
Andorra,1998,35700,NA,80.6,64400
Andorra,1999,35400,NA,80.8,65400
Andorra,2000,35500,NA,80.9,67300
Andorra,2001,35600,NA,81.1,70000
Andorra,2002,38600,NA,81.2,73200
Andorra,2003,40600,NA,81.3,76300
Andorra,2004,44500,NA,81.4,78900
Andorra,2005,47800,NA,81.5,81000
Andorra,2006,48600,NA,81.7,82700
Andorra,2007,46300,NA,81.8,83900
Andorra,2008,46700,NA,81.8,84500
Andorra,2009,43600,NA,81.8,84500
Andorra,2010,46900,NA,81.9,83700
Andorra,2011,46900,NA,81.9,82400
Andorra,2012,48900,NA,82,80800
Andorra,2013,50200,NA,82,79200
Andorra,2014,52100,NA,82,78000
Andorra,2015,53900,NA,82.1,77300
Andorra,2016,55600,NA,82.1,77000
Andorra,2017,57600,NA,82.1,77000
Andorra,2018,59600,NA,82.2,77100
Andorra,2019,61600,NA,NA,77300
Andorra,2020,63700,NA,NA,77400
Andorra,2021,65900,NA,NA,77500
Andorra,2022,68200,NA,NA,77600
United Arab Emirates,1799,1120,NA,30.7,40200
United Arab Emirates,1800,1120,NA,30.7,40200
United Arab Emirates,1801,1120,NA,30.7,40200
United Arab Emirates,1802,1130,NA,30.7,40200
United Arab Emirates,1803,1130,NA,30.7,40200
United Arab Emirates,1804,1140,NA,30.7,40200
United Arab Emirates,1805,1140,NA,30.7,40200
United Arab Emirates,1806,1150,NA,30.7,40200
United Arab Emirates,1807,1150,NA,30.7,40200
United Arab Emirates,1808,1150,NA,30.7,40200
United Arab Emirates,1809,1160,NA,30.7,40200
United Arab Emirates,1810,1160,NA,30.7,40200
United Arab Emirates,1811,1170,NA,30.7,40200
United Arab Emirates,1812,1170,NA,30.7,40200
United Arab Emirates,1813,1180,NA,30.7,40200
United Arab Emirates,1814,1180,NA,30.7,40200
United Arab Emirates,1815,1180,NA,30.7,40200
United Arab Emirates,1816,1190,NA,30.7,40200
United Arab Emirates,1817,1190,NA,30.7,40200
United Arab Emirates,1818,1200,NA,30.7,40200
United Arab Emirates,1819,1200,NA,30.7,40200
United Arab Emirates,1820,1210,NA,30.7,40200
United Arab Emirates,1821,1210,NA,30.7,40200
United Arab Emirates,1822,1220,NA,30.7,40200
United Arab Emirates,1823,1220,NA,30.7,40200
United Arab Emirates,1824,1220,NA,30.7,40200
United Arab Emirates,1825,1230,NA,30.7,40200
United Arab Emirates,1826,1230,NA,30.7,40200
United Arab Emirates,1827,1240,NA,30.7,40200
United Arab Emirates,1828,1240,NA,30.7,40200
United Arab Emirates,1829,1250,NA,30.7,40200
United Arab Emirates,1830,1250,NA,30.7,40200
United Arab Emirates,1831,1260,NA,30.7,40200
United Arab Emirates,1832,1260,NA,30.7,40200
United Arab Emirates,1833,1270,NA,30.7,40200
United Arab Emirates,1834,1270,NA,30.7,40200
United Arab Emirates,1835,1280,NA,30.7,40200
United Arab Emirates,1836,1280,NA,30.7,40200
United Arab Emirates,1837,1290,NA,30.7,40200
United Arab Emirates,1838,1290,NA,30.7,40200
United Arab Emirates,1839,1300,NA,30.7,40200
United Arab Emirates,1840,1300,NA,30.7,40200
United Arab Emirates,1841,1310,NA,30.7,40200
United Arab Emirates,1842,1310,NA,30.7,40200
United Arab Emirates,1843,1320,NA,30.7,40200
United Arab Emirates,1844,1320,NA,30.7,40200
United Arab Emirates,1845,1330,NA,30.7,40200
United Arab Emirates,1846,1330,NA,30.7,40200
United Arab Emirates,1847,1340,NA,30.7,40200
United Arab Emirates,1848,1340,NA,30.7,40200
United Arab Emirates,1849,1350,NA,30.7,40200
United Arab Emirates,1850,1350,NA,30.7,40100
United Arab Emirates,1851,1360,NA,30.7,40100
United Arab Emirates,1852,1360,NA,30.7,40100
United Arab Emirates,1853,1370,NA,30.7,40000
United Arab Emirates,1854,1370,NA,30.7,40000
United Arab Emirates,1855,1380,NA,30.7,40000
United Arab Emirates,1856,1380,NA,30.7,40000
United Arab Emirates,1857,1390,NA,30.7,39900
United Arab Emirates,1858,1390,NA,30.7,39900
United Arab Emirates,1859,1400,NA,30.7,39900
United Arab Emirates,1860,1400,NA,30.7,39900
United Arab Emirates,1861,1410,NA,30.7,39800
United Arab Emirates,1862,1410,NA,30.7,39800
United Arab Emirates,1863,1420,NA,30.7,39800
United Arab Emirates,1864,1420,NA,30.7,39800
United Arab Emirates,1865,1430,NA,30.7,39700
United Arab Emirates,1866,1430,NA,30.7,39700
United Arab Emirates,1867,1440,NA,30.7,39700
United Arab Emirates,1868,1440,NA,30.7,39700
United Arab Emirates,1869,1450,NA,30.7,39800
United Arab Emirates,1870,1470,NA,30.9,39900
United Arab Emirates,1871,1490,NA,31,40100
United Arab Emirates,1872,1510,NA,31.2,40300
United Arab Emirates,1873,1540,NA,31.3,40500
United Arab Emirates,1874,1560,NA,31.5,40700
United Arab Emirates,1875,1580,NA,31.6,40900
United Arab Emirates,1876,1600,NA,31.8,41100
United Arab Emirates,1877,1630,NA,32,41400
United Arab Emirates,1878,1650,NA,32.1,41600
United Arab Emirates,1879,1680,NA,32.3,41800
United Arab Emirates,1880,1700,NA,32.4,42000
United Arab Emirates,1881,1730,NA,32.6,42200
United Arab Emirates,1882,1750,NA,32.8,42500
United Arab Emirates,1883,1780,NA,32.9,42700
United Arab Emirates,1884,1810,NA,33.1,42900
United Arab Emirates,1885,1850,NA,33.2,43100
United Arab Emirates,1886,1890,NA,33.4,43400
United Arab Emirates,1887,1940,NA,33.5,43600
United Arab Emirates,1888,1990,NA,33.7,43800
United Arab Emirates,1889,2050,NA,33.9,44100
United Arab Emirates,1890,2120,NA,34,44300
United Arab Emirates,1891,2190,NA,34.2,44500
United Arab Emirates,1892,2280,NA,34.3,44800
United Arab Emirates,1893,2380,NA,34.5,45000
United Arab Emirates,1894,2490,NA,34.6,45300
United Arab Emirates,1895,2610,NA,34.8,45500
United Arab Emirates,1896,2750,NA,35,45700
United Arab Emirates,1897,2910,NA,35.1,46000
United Arab Emirates,1898,3080,NA,35.3,46200
United Arab Emirates,1899,3270,NA,35.4,46500
United Arab Emirates,1900,3490,NA,35.6,46700
United Arab Emirates,1901,3720,NA,35.7,47000
United Arab Emirates,1902,3980,NA,35.9,47200
United Arab Emirates,1903,4270,NA,36.1,47500
United Arab Emirates,1904,4580,NA,36.2,47700
United Arab Emirates,1905,4920,NA,36.4,48000
United Arab Emirates,1906,5300,NA,36.5,48200
United Arab Emirates,1907,5710,NA,36.7,48500
United Arab Emirates,1908,6150,NA,36.8,48800
United Arab Emirates,1909,6630,NA,37,49100
United Arab Emirates,1910,7150,NA,37.2,49400
United Arab Emirates,1911,7710,NA,37.3,49800
United Arab Emirates,1912,8320,NA,37.5,50200
United Arab Emirates,1913,8420,NA,37.6,50500
United Arab Emirates,1914,8520,NA,37.8,50900
United Arab Emirates,1915,8620,NA,38,51300
United Arab Emirates,1916,8720,NA,38.1,51700
United Arab Emirates,1917,8810,NA,31.7,52200
United Arab Emirates,1918,9850,NA,38.4,52600
United Arab Emirates,1919,11000,NA,38.6,53100
United Arab Emirates,1920,12300,NA,38.7,53500
United Arab Emirates,1921,13700,NA,38.9,54000
United Arab Emirates,1922,14400,NA,39,54400
United Arab Emirates,1923,15200,NA,39.2,54900
United Arab Emirates,1924,16000,NA,39.4,55400
United Arab Emirates,1925,16500,NA,39.5,55800
United Arab Emirates,1926,17100,NA,39.7,56300
United Arab Emirates,1927,17600,NA,39.8,56800
United Arab Emirates,1928,17200,NA,40,57300
United Arab Emirates,1929,16900,NA,40.1,57800
United Arab Emirates,1930,16500,NA,40.3,58200
United Arab Emirates,1931,16100,NA,40.5,58700
United Arab Emirates,1932,15700,NA,40.6,59200
United Arab Emirates,1933,15300,NA,40.8,59700
United Arab Emirates,1934,15900,NA,40.9,60300
United Arab Emirates,1935,16400,NA,41.1,60800
United Arab Emirates,1936,17000,NA,41.3,61300
United Arab Emirates,1937,17500,NA,41.4,61800
United Arab Emirates,1938,18100,NA,41.6,62300
United Arab Emirates,1939,18600,NA,41.7,62900
United Arab Emirates,1940,19200,NA,41.9,63400
United Arab Emirates,1941,19800,NA,42,63900
United Arab Emirates,1942,20400,NA,42.2,64500
United Arab Emirates,1943,21000,NA,42.4,65000
United Arab Emirates,1944,22100,NA,42.5,65600
United Arab Emirates,1945,23200,NA,45.6,66100
United Arab Emirates,1946,24400,NA,48.8,66700
United Arab Emirates,1947,25600,NA,52,67300
United Arab Emirates,1948,26900,NA,55.2,68200
United Arab Emirates,1949,28200,NA,58.4,69600
United Arab Emirates,1950,30600,NA,58.5,67500
United Arab Emirates,1951,31600,NA,58.6,69200
United Arab Emirates,1952,33800,NA,58.7,72800
United Arab Emirates,1953,36500,NA,58.8,76500
United Arab Emirates,1954,36100,NA,58.9,79600
United Arab Emirates,1955,37400,NA,58.8,81600
United Arab Emirates,1956,37200,NA,59.3,83000
United Arab Emirates,1957,37300,NA,59.6,84400
United Arab Emirates,1958,39300,NA,59.7,87200
United Arab Emirates,1959,41100,NA,60.3,92400
United Arab Emirates,1960,47200,NA,60.8,101000
United Arab Emirates,1961,54400,NA,61.3,112000
United Arab Emirates,1962,61300,NA,61.6,125000
United Arab Emirates,1963,68100,NA,62.1,138000
United Arab Emirates,1964,74800,NA,62.6,150000
United Arab Emirates,1965,81100,NA,63,160000
United Arab Emirates,1966,87000,NA,63.4,170000
United Arab Emirates,1967,91600,NA,63.8,183000
United Arab Emirates,1968,93800,NA,64.2,203000
United Arab Emirates,1969,95300,NA,64,235000
United Arab Emirates,1970,101000,NA,64.9,277000
United Arab Emirates,1971,93600,NA,65.1,331000
United Arab Emirates,1972,91200,NA,65.4,395000
United Arab Emirates,1973,93500,NA,65.7,467000
United Arab Emirates,1974,84300,NA,66,548000
United Arab Emirates,1975,83900,NA,66.3,638000
United Arab Emirates,1976,85700,NA,66.6,735000
United Arab Emirates,1977,73600,NA,67,835000
United Arab Emirates,1978,81900,NA,67.3,932000
United Arab Emirates,1979,93500,NA,67.6,1020000
United Arab Emirates,1980,89500,NA,68,1100000
United Arab Emirates,1981,77300,NA,68.1,1160000
United Arab Emirates,1982,69400,NA,67.9,1230000
United Arab Emirates,1983,68500,NA,68.4,1290000
United Arab Emirates,1984,63200,NA,68.5,1370000
United Arab Emirates,1985,47900,NA,68.5,1450000
United Arab Emirates,1986,47600,NA,68.5,1530000
United Arab Emirates,1987,44100,NA,68.5,1630000
United Arab Emirates,1988,46800,NA,68.6,1730000
United Arab Emirates,1989,51100,NA,68.7,1830000
United Arab Emirates,1990,50300,NA,68.7,1940000
United Arab Emirates,1991,50300,NA,68.8,2050000
United Arab Emirates,1992,49800,NA,68.8,2170000
United Arab Emirates,1993,52800,NA,68.7,2290000
United Arab Emirates,1994,55900,NA,68.8,2420000
United Arab Emirates,1995,58300,NA,68.9,2540000
United Arab Emirates,1996,62500,NA,69,2670000
United Arab Emirates,1997,62500,NA,69.2,2810000
United Arab Emirates,1998,64300,NA,69.2,2970000
United Arab Emirates,1999,71200,NA,69.1,3130000
United Arab Emirates,2000,71800,NA,69.2,3300000
United Arab Emirates,2001,73000,NA,69.4,3480000
United Arab Emirates,2002,78100,NA,69.3,3710000
United Arab Emirates,2003,82000,NA,69.1,4070000
United Arab Emirates,2004,80200,NA,69.2,4590000
United Arab Emirates,2005,86400,NA,69.5,5300000
United Arab Emirates,2006,76600,NA,70,6170000
United Arab Emirates,2007,68800,NA,70.4,7090000
United Arab Emirates,2008,58400,NA,70.6,7920000
United Arab Emirates,2009,54900,NA,70.8,8550000
United Arab Emirates,2010,56100,NA,71,8950000
United Arab Emirates,2011,57400,NA,71.2,9140000
United Arab Emirates,2012,59900,NA,71.6,9200000
United Arab Emirates,2013,62400,NA,73,9210000
United Arab Emirates,2014,65200,NA,73.2,9260000
United Arab Emirates,2015,66500,NA,73.4,9360000
United Arab Emirates,2016,67200,NA,73.5,9490000
United Arab Emirates,2017,67000,NA,73.7,9630000
United Arab Emirates,2018,67100,NA,73.9,9770000
United Arab Emirates,2019,61300,NA,74,9890000
United Arab Emirates,2020,61300,NA,74.2,9990000
United Arab Emirates,2021,61000,NA,74.3,10100000
United Arab Emirates,2022,60700,NA,74.4,10200000
Argentina,1799,1710,Americas,33.2,534000
Argentina,1800,1710,Americas,33.2,520000
Argentina,1801,1720,Americas,33.2,506000
Argentina,1802,1730,Americas,33.2,492000
Argentina,1803,1730,Americas,33.2,479000
Argentina,1804,1740,Americas,33.2,466000
Argentina,1805,1740,Americas,33.2,453000
Argentina,1806,1750,Americas,33.2,441000
Argentina,1807,1760,Americas,33.2,429000
Argentina,1808,1760,Americas,33.2,417000
Argentina,1809,1770,Americas,33.2,420000
Argentina,1810,1770,Americas,33.2,422000
Argentina,1811,1780,Americas,33.2,429000
Argentina,1812,1790,Americas,33.2,441000
Argentina,1813,1790,Americas,33.2,453000
Argentina,1814,1800,Americas,33.2,466000
Argentina,1815,1810,Americas,33.2,479000
Argentina,1816,1810,Americas,33.2,492000
Argentina,1817,1820,Americas,33.2,506000
Argentina,1818,1820,Americas,33.2,519000
Argentina,1819,1830,Americas,33.2,531000
Argentina,1820,1840,Americas,33.2,542000
Argentina,1821,1860,Americas,33.2,553000
Argentina,1822,1870,Americas,33.2,562000
Argentina,1823,1890,Americas,33.2,572000
Argentina,1824,1900,Americas,33.2,582000
Argentina,1825,1910,Americas,33.2,592000
Argentina,1826,1930,Americas,33.2,602000
Argentina,1827,1940,Americas,33.2,613000
Argentina,1828,1960,Americas,33.2,624000
Argentina,1829,1970,Americas,33.2,635000
Argentina,1830,1990,Americas,33.2,647000
Argentina,1831,2000,Americas,33.2,659000
Argentina,1832,2020,Americas,33.2,672000
Argentina,1833,2030,Americas,33.2,685000
Argentina,1834,2050,Americas,33.2,698000
Argentina,1835,2060,Americas,33.2,712000
Argentina,1836,2080,Americas,33.2,725000
Argentina,1837,2100,Americas,33.2,739000
